x Tfem Texact
0.747 0.06943686265 0.06943679779
0.7475 0.06951002107 0.06950995598
0.748 0.06958298604 0.06958292072
0.7485 0.06965575584 0.0696556903
0.749 0.06972832875 0.06972826297
0.7495 0.06980070302 0.06980063702
0.75 0.06987287692 0.06987281068
0.7505 0.06994484868 0.06994478221
0.751 0.07001661653 0.07001654983
0.7515 0.07008817872 0.07008811178
0.752 0.07015953344 0.07015946627
0.7525 0.07023067891 0.07023061151
0.753 0.07030161332 0.07030154568
0.7535 0.07037233486 0.07037226699
0.754 0.07044284171 0.07044277361
0.7545 0.07051313204 0.0705130637
0.755 0.070583204 0.07058313543
0.7555 0.07065305575 0.07065298694
0.756 0.07072268542 0.07072261638
0.7565 0.07079209114 0.07079202186
0.757 0.07086127104 0.07086120152
0.7575 0.07093022321 0.07093015346
0.758 0.07099894577 0.07099887578
0.7585 0.0710674368 0.07106736657
0.759 0.07113569437 0.07113562391
0.7595 0.07120371657 0.07120364586
0.76 0.07127150144 0.07127143049
0.7605 0.07133904703 0.07133897585
0.761 0.0714063514 0.07140627997
0.7615 0.07147341255 0.07147334089
0.762 0.07154022852 0.07154015661
0.7625 0.0716067973 0.07160672516
0.763 0.0716731169 0.07167304451
0.7635 0.0717391853 0.07173911267
0.764 0.07180500047 0.0718049276
0.7645 0.07187056039 0.07187048728
0.765 0.071935863 0.07193578965
0.7655 0.07200090626 0.07200083266
0.766 0.07206568808 0.07206561424
0.7665 0.0721302064 0.07213013232
0.767 0.07219445913 0.0721943848
0.7675 0.07225844416 0.07225836958
0.768 0.07232215938 0.07232208456
0.7685 0.07238560268 0.07238552761
0.769 0.07244877191 0.0724486966
0.7695 0.07251166494 0.07251158939
0.77 0.07257427961 0.07257420381
0.7705 0.07263661375 0.07263653771
0.771 0.07269866519 0.0726985889
0.7715 0.07276043173 0.07276035519
0.772 0.07282191117 0.07282183438
0.7725 0.0728831013 0.07288302427
0.773 0.0729439999 0.07294392261
0.7735 0.07300460473 0.07300452719
0.774 0.07306491353 0.07306483575
0.7745 0.07312492406 0.07312484603
0.775 0.07318463405 0.07318455577
0.7755 0.0732440412 0.07324396267
0.776 0.07330314322 0.07330306444
0.7765 0.07336193781 0.07336185878
0.777 0.07342042264 0.07342034336
0.7775 0.07347859539 0.07347851586
0.778 0.07353645371 0.07353637393
0.7785 0.07359399524 0.07359391521
0.779 0.07365121763 0.07365113734
0.7795 0.07370811848 0.07370803794
0.78 0.0737646954 0.07376461461
0.7805 0.07382094599 0.07382086495
0.781 0.07387686784 0.07387678655
0.7815 0.0739324585 0.07393237696
0.782 0.07398771554 0.07398763375
0.7825 0.07404263651 0.07404255445
0.783 0.07409721892 0.07409713662
0.7835 0.07415146031 0.07415137775
0.784 0.07420535817 0.07420527535
0.7845 0.07425890999 0.07425882693
0.785 0.07431211327 0.07431202995
0.7855 0.07436496546 0.07436488188
0.786 0.07441746402 0.07441738019
0.7865 0.07446960638 0.07446952229
0.787 0.07452138998 0.07452130563
0.7875 0.07457281222 0.07457272762
0.788 0.0746238705 0.07462378565
0.7885 0.07467456222 0.07467447711
0.789 0.07472488474 0.07472479938
0.7895 0.07477483542 0.0747747498
0.79 0.07482441161 0.07482432573
0.7905 0.07487361064 0.0748735245
0.791 0.07492242982 0.07492234343
0.7915 0.07497086646 0.07497077981
0.792 0.07501891785 0.07501883095
0.7925 0.07506658126 0.0750664941
0.793 0.07511385396 0.07511376654
0.7935 0.07516073318 0.07516064551
0.794 0.07520721617 0.07520712824
0.7945 0.07525330014 0.07525321195
0.795 0.0752989823 0.07529889385
0.7955 0.07534425983 0.07534417112
0.796 0.07538912991 0.07538904094
0.7965 0.07543358969 0.07543350047
0.797 0.07547763634 0.07547754685
0.7975 0.07552126696 0.07552117722
0.798 0.07556447869 0.07556438869
0.7985 0.07560726861 0.07560717835
0.799 0.07564963382 0.07564954331
0.7995 0.07569157139 0.07569148061
0.8 0.07573307836 0.07573298733
0.8005 0.07577415179 0.0757740605
0.801 0.0758147887 0.07581469715
0.8015 0.07585498609 0.07585489428
0.802 0.07589474095 0.07589464889
0.8025 0.07593405028 0.07593395795
0.803 0.07597291102 0.07597281843
0.8035 0.07601132013 0.07601122728
0.804 0.07604927453 0.07604918143
0.8045 0.07608677115 0.07608667779
0.805 0.07612380687 0.07612371325
0.8055 0.07616037859 0.07616028471
0.806 0.07619648317 0.07619638904
0.8065 0.07623211747 0.07623202307
0.807 0.0762672783 0.07626718365
0.8075 0.0763019625 0.07630186759
0.808 0.07633616687 0.0763360717
0.8085 0.07636988818 0.07636979275
0.809 0.07640312322 0.07640302753
0.8095 0.07643586872 0.07643577277
0.81 0.07646812143 0.07646802523
0.8105 0.07649987807 0.0764997816
0.811 0.07653113533 0.0765310386
0.8115 0.07656188989 0.07656179291
0.812 0.07659213843 0.07659204119
0.8125 0.0766218776 0.0766217801
0.813 0.07665110403 0.07665100627
0.8135 0.07667981432 0.07667971631
0.814 0.07670800509 0.07670790682
0.8145 0.07673567291 0.07673557438
0.815 0.07676281434 0.07676271555
0.8155 0.07678942593 0.07678932688
0.816 0.0768155042 0.0768154049
0.8165 0.07684104567 0.07684094611
0.817 0.07686604682 0.076865947
0.8175 0.07689050413 0.07689040405
0.818 0.07691441405 0.07691431372
0.8185 0.07693777301 0.07693767243
0.819 0.07696057745 0.07696047661
0.8195 0.07698282375 0.07698272265
0.82 0.07700450829 0.07700440694
0.8205 0.07702562745 0.07702552584
0.821 0.07704617756 0.0770460757
0.8215 0.07706615495 0.07706605283
0.822 0.07708555592 0.07708545354
0.8225 0.07710437676 0.07710427413
0.823 0.07712261373 0.07712251085
0.8235 0.0771402631 0.07714015997
0.824 0.07715732108 0.07715721769
0.8245 0.07717378389 0.07717368025
0.825 0.07718964771 0.07718954382
0.8255 0.07720490872 0.07720480458
0.826 0.07721956307 0.07721945867
0.8265 0.07723360689 0.07723350224
0.827 0.07724703629 0.07724693139
0.8275 0.07725984736 0.07725974221
0.828 0.07727203618 0.07727193077
0.8285 0.07728359878 0.07728349313
0.829 0.07729453122 0.07729442532
0.8295 0.07730482949 0.07730472334
0.83 0.07731448958 0.07731438319
0.8305 0.07732350748 0.07732340083
0.831 0.07733187911 0.07733177221
0.8315 0.07733960042 0.07733949327
0.832 0.0773466673 0.07734655991
0.8325 0.07735307565 0.07735296801
0.833 0.07735882132 0.07735871344
0.8335 0.07736390017 0.07736379204
0.834 0.07736830802 0.07736819964
0.8345 0.07737204065 0.07737193204
0.835 0.07737509387 0.077374985
0.8355 0.07737746341 0.07737735431
0.836 0.07737914502 0.07737903568
0.8365 0.07738013442 0.07738002483
0.837 0.07738042728 0.07738031745
0.8375 0.07738001929 0.07737990922
0.838 0.07737890609 0.07737879578
0.8385 0.07737708331 0.07737697276
0.839 0.07737454655 0.07737443576
0.8395 0.07737129138 0.07737118035
0.84 0.07736731337 0.07736720211
0.8405 0.07736260806 0.07736249655
0.841 0.07735717094 0.0773570592
0.8415 0.07735099752 0.07735088555
0.842 0.07734408326 0.07734397105
0.8425 0.0773364236 0.07733631115
0.843 0.07732801396 0.07732790128
0.8435 0.07731884974 0.07731873682
0.844 0.0773089263 0.07730881316
0.8445 0.077298239 0.07729812563
0.845 0.07728678317 0.07728666956
0.8455 0.07727455409 0.07727444026
0.846 0.07726154706 0.07726143299
0.8465 0.07724775732 0.07724764302
0.847 0.07723318009 0.07723306557
0.8475 0.0772178106 0.07721769585
0.848 0.077201644 0.07720152903
0.8485 0.07718467546 0.07718456027
0.849 0.07716690012 0.0771667847
0.8495 0.07714831306 0.07714819742
0.85 0.07712890938 0.07712879351
0.8505 0.07710868412 0.07710856804
0.851 0.07708763233 0.07708751602
0.8515 0.07706574899 0.07706563247
0.852 0.07704302909 0.07704291235
0.8525 0.07701946759 0.07701935063
0.853 0.0769950594 0.07699494223
0.8535 0.07696979944 0.07696968205
0.854 0.07694368257 0.07694356497
0.8545 0.07691670364 0.07691658583
0.855 0.07688885749 0.07688873946
0.8555 0.07686013889 0.07686002066
0.856 0.07683054263 0.07683042419
0.8565 0.07680006344 0.07679994479
0.857 0.07676869605 0.07676857719
0.8575 0.07673643513 0.07673631607
0.858 0.07670327536 0.07670315609
0.8585 0.07666921136 0.07666909189
0.859 0.07663423775 0.07663411808
0.8595 0.0765983491 0.07659822923
0.86 0.07656153997 0.07656141989
0.8605 0.07652380487 0.0765236846
0.861 0.07648513831 0.07648501784
0.8615 0.07644553476 0.07644541409
0.862 0.07640498865 0.07640486779
0.8625 0.07636349439 0.07636337334
0.863 0.07632104637 0.07632092513
0.8635 0.07627763894 0.07627751751
0.864 0.07623326643 0.07623314481
0.8645 0.07618792314 0.07618780133
0.865 0.07614160333 0.07614148133
0.8655 0.07609430124 0.07609417906
0.866 0.07604601107 0.07604588871
0.8665 0.07599672702 0.07599660447
0.867 0.07594644322 0.0759463205
0.8675 0.0758951538 0.0758950309
0.868 0.07584285285 0.07584272977
0.8685 0.07578953443 0.07578941118
0.869 0.07573519256 0.07573506914
0.8695 0.07567982125 0.07567969765
0.87 0.07562341447 0.0756232907
0.8705 0.07556596614 0.07556584221
0.871 0.07550747019 0.07550734609
0.8715 0.07544792048 0.07544779621
0.872 0.07538731086 0.07538718643
0.8725 0.07532563514 0.07532551055
0.873 0.0752628871 0.07526276235
0.8735 0.07519906051 0.0751989356
0.874 0.07513414906 0.075134024
0.8745 0.07506814645 0.07506802123
0.875 0.07500104634 0.07500092097
0.8755 0.07493284234 0.07493271682
0.876 0.07486352804 0.07486340237
0.8765 0.074793097 0.07479297119
0.877 0.07472154275 0.07472141679
0.8775 0.07464885878 0.07464873268
0.878 0.07457503853 0.07457491229
0.8785 0.07450007545 0.07449994907
0.879 0.07442396291 0.0744238364
0.8795 0.07434669428 0.07434656763
0.88 0.07426826288 0.0742681361
0.8805 0.074188662 0.07418853509
0.881 0.07410788489 0.07410775786
0.8815 0.07402592478 0.07402579762
0.882 0.07394277485 0.07394264757
0.8825 0.07385842826 0.07385830085
0.883 0.07377287812 0.07377275059
0.8835 0.07368611751 0.07368598987
0.884 0.07359813949 0.07359801173
0.8845 0.07350893705 0.07350880918
0.885 0.07341850319 0.07341837521
0.8855 0.07332683083 0.07332670275
0.886 0.07323391289 0.0732337847
0.8865 0.07313974223 0.07313961394
0.887 0.07304431169 0.0730441833
0.8875 0.07294761405 0.07294748557
0.888 0.07284964209 0.07284951351
0.8885 0.07275038852 0.07275025985
0.889 0.07264984602 0.07264971726
0.8895 0.07254800726 0.07254787841
0.89 0.07244486482 0.07244473589
0.8905 0.0723404113 0.07234028229
0.891 0.07223463923 0.07223451013
0.8915 0.07212754109 0.07212741193
0.892 0.07201910936 0.07201898012
0.8925 0.07190933646 0.07190920715
0.893 0.07179821476 0.07179808538
0.8935 0.07168573661 0.07168560717
0.894 0.07157189433 0.07157176482
0.8945 0.07145668016 0.07145655059
0.895 0.07134008634 0.07133995672
0.8955 0.07122210506 0.07122197539
0.896 0.07110272847 0.07110259874
0.8965 0.07098194866 0.0709818189
0.897 0.07085975772 0.07085962791
0.8975 0.07073614767 0.07073601782
0.898 0.07061111049 0.0706109806
0.8985 0.07048463814 0.07048450821
0.899 0.07035672251 0.07035659256
0.8995 0.07022735547 0.07022722549
0.9 0.07009652886 0.07009639885
0.9005 0.06996423443 0.06996410441
0.901 0.06983046395 0.0698303339
0.9015 0.0696952091 0.06969507904
0.902 0.06955846154 0.06955833147
0.9025 0.06942021289 0.06942008281
0.903 0.06928045471 0.06928032463
0.9035 0.06913917854 0.06913904846
0.904 0.06899637587 0.06899624579
0.9045 0.06885203812 0.06885190805
0.905 0.0687061567 0.06870602664
0.9055 0.06855872298 0.06855859293
0.906 0.06840972825 0.06840959822
0.9065 0.06825916378 0.06825903378
0.907 0.06810702081 0.06810689083
0.9075 0.0679532905 0.06795316055
0.908 0.067797964 0.06779783408
0.9085 0.06764103238 0.0676409025
0.909 0.0674824867 0.06748235686
0.9095 0.06732231796 0.06732218816
0.91 0.0671605171 0.06716038735
0.9105 0.06699707503 0.06699694533
0.911 0.06683198261 0.06683185298
0.9115 0.06666523067 0.06666510109
0.912 0.06649680996 0.06649668045
0.9125 0.0663267112 0.06632658176
0.913 0.06615492508 0.06615479571
0.9135 0.06598144222 0.06598131293
0.914 0.06580625319 0.06580612399
0.9145 0.06562934854 0.06562921942
0.915 0.06545071873 0.06545058971
0.9155 0.06527035422 0.06527022529
0.916 0.06508824539 0.06508811655
0.9165 0.06490438256 0.06490425384
0.917 0.06471875605 0.06471862743
0.9175 0.06453135607 0.06453122757
0.918 0.06434217284 0.06434204445
0.9185 0.06415119648 0.06415106821
0.919 0.06395841708 0.06395828895
0.9195 0.0637638247 0.0637636967
0.92 0.06356740932 0.06356728146
0.9205 0.06336916088 0.06336903316
0.921 0.06316906927 0.06316894169
0.9215 0.06296712432 0.0629669969
0.922 0.06276331583 0.06276318857
0.9225 0.06255763353 0.06255750643
0.923 0.0623500671 0.06234994017
0.9235 0.06214060618 0.06214047942
0.924 0.06192924033 0.06192911375
0.9245 0.06171595909 0.06171583269
0.925 0.06150075193 0.06150062572
0.9255 0.06128360827 0.06128348225
0.926 0.06106451747 0.06106439165
0.9265 0.06084346884 0.06084334323
0.927 0.06062045165 0.06062032625
0.9275 0.0603954551 0.06039532991
0.928 0.06016846833 0.06016834337
0.9285 0.05993948044 0.05993935571
0.929 0.05970848047 0.05970835597
0.9295 0.0594754574 0.05947533314
0.93 0.05924040015 0.05924027614
0.9305 0.05900329761 0.05900317385
0.931 0.05876413859 0.05876401508
0.9315 0.05852291184 0.05852278859
0.932 0.05827960606 0.05827948309
0.9325 0.05803420991 0.05803408721
0.933 0.05778671197 0.05778658955
0.9335 0.05753710076 0.05753697863
0.934 0.05728536476 0.05728524292
0.9345 0.05703149239 0.05703137085
0.935 0.05677547199 0.05677535076
0.9355 0.05651729187 0.05651717095
0.936 0.05625694026 0.05625681966
0.9365 0.05599440533 0.05599428506
0.937 0.05572967522 0.05572955527
0.9375 0.05546273796 0.05546261836
0.938 0.05519358156 0.0551934623
0.9385 0.05492219396 0.05492207506
0.939 0.05464856303 0.05464844449
0.9395 0.05437267659 0.05437255841
0.94 0.05409452238 0.05409440457
0.9405 0.0538140881 0.05381397068
0.941 0.05353136138 0.05353124434
0.9415 0.05324632979 0.05324621314
0.942 0.05295898081 0.05295886457
0.9425 0.05266930191 0.05266918608
0.943 0.05237728045 0.05237716503
0.9435 0.05208290374 0.05208278875
0.944 0.05178615904 0.05178604448
0.9445 0.05148703353 0.0514869194
0.945 0.05118551432 0.05118540065
0.9455 0.05088158848 0.05088147526
0.946 0.05057524299 0.05057513023
0.9465 0.05026646477 0.05026635248
0.947 0.04995524068 0.04995512887
0.9475 0.04964155752 0.04964144619
0.948 0.04932540201 0.04932529117
0.9485 0.04900676079 0.04900665046
0.949 0.04868562048 0.04868551065
0.9495 0.04836196758 0.04836185827
0.95 0.04803578854 0.04803567976
0.9505 0.04770706977 0.04770696152
0.951 0.04737579756 0.04737568986
0.9515 0.04704195818 0.04704185103
0.952 0.04670553779 0.0467054312
0.9525 0.04636652252 0.04636641649
0.953 0.04602489838 0.04602479293
0.9535 0.04568065136 0.0456805465
0.954 0.04533376735 0.04533366308
0.9545 0.04498423218 0.04498412851
0.955 0.04463203159 0.04463192854
0.9555 0.04427715128 0.04427704885
0.956 0.04391957685 0.04391947505
0.9565 0.04355929384 0.04355919269
0.957 0.04319628772 0.04319618721
0.9575 0.04283054387 0.04283044402
0.958 0.04246204762 0.04246194844
0.9585 0.0420907842 0.0420906857
0.959 0.04171673879 0.04171664097
0.9595 0.04133989648 0.04133979936
0.96 0.04096024229 0.04096014587
0.9605 0.04057776115 0.04057766546
0.961 0.04019243795 0.04019234298
0.9615 0.03980425747 0.03980416323
0.962 0.03941320442 0.03941311093
0.9625 0.03901926344 0.03901917071
0.963 0.03862241909 0.03862232713
0.9635 0.03822265586 0.03822256467
0.964 0.03781995814 0.03781986774
0.9645 0.03741431026 0.03741422066
0.965 0.03700569646 0.03700560767
0.9655 0.03659410092 0.03659401295
0.966 0.03617950771 0.03617942057
0.9665 0.03576190085 0.03576181455
0.967 0.03534126426 0.03534117881
0.9675 0.03491758178 0.03491749719
0.968 0.03449083717 0.03449075346
0.9685 0.03406101413 0.0340609313
0.969 0.03362809623 0.03362801431
0.9695 0.03319206701 0.033191986
0.97 0.0327529099 0.0327528298
0.9705 0.03231060824 0.03231052907
0.971 0.03186514529 0.03186506707
0.9715 0.03141650424 0.03141642697
0.972 0.03096466819 0.03096459189
0.9725 0.03050962015 0.03050954482
0.973 0.03005134303 0.0300512687
0.9735 0.02958981969 0.02958974636
0.974 0.02912503287 0.02912496055
0.9745 0.02865696523 0.02865689394
0.975 0.02818559936 0.02818552911
0.9755 0.02771091775 0.02771084855
0.976 0.02723290279 0.02723283466
0.9765 0.02675153681 0.02675146976
0.977 0.02626680203 0.02626673606
0.9775 0.02577868057 0.02577861571
0.978 0.02528715449 0.02528709074
0.9785 0.02479220573 0.02479214312
0.979 0.02429381617 0.0242937547
0.9795 0.02379196758 0.02379190726
0.98 0.02328664162 0.02328658248
0.9805 0.0227778199 0.02277776194
0.981 0.0222654839 0.02226542714
0.9815 0.02174961503 0.02174955948
0.982 0.02123019459 0.02123014027
0.9825 0.02070720381 0.02070715072
0.983 0.02018062378 0.02018057195
0.9835 0.01965043555 0.01965038498
0.984 0.01911662004 0.01911657075
0.9845 0.01857915808 0.01857911009
0.985 0.0180380304 0.01803798372
0.9855 0.01749321764 0.01749317229
0.986 0.01694470036 0.01694465634
0.9865 0.01639245897 0.01639241631
0.987 0.01583647384 0.01583643255
0.9875 0.01527672521 0.01527668531
0.988 0.01471319322 0.01471315471
0.9885 0.01414585792 0.01414582083
0.989 0.01357469924 0.01357466359
0.9895 0.01299969705 0.01299966284
0.99 0.01242083107 0.01242079833
0.9905 0.01183808096 0.01183804969
0.991 0.01125142624 0.01125139647
0.9915 0.01066084636 0.01066081809
0.992 0.01006632064 0.0100662939
0.9925 0.009467828305 0.009467803109
0.993 0.008865348488 0.008865324852
0.9935 0.008258860201 0.008258838141
0.994 0.007648342357 0.00764832189
0.9945 0.007033773761 0.007033754903
0.995 0.006415133111 0.00641511588
0.9955 0.005792398999 0.005792383412
0.996 0.005165549909 0.005165535984
0.9965 0.004534564216 0.004534551969
0.997 0.003899420187 0.003899409635
0.9975 0.003260095977 0.00326008714
0.998 0.002616569635 0.002616562529
0.9985 0.001968819097 0.001968813741
0.999 0.001316822188 0.001316818599
0.9995 0.000660556622 0.0006605548182
1 0 7.253220247e-14
